Class,Timestamp,Framecount,SessionID,Email,$Coord 0,$Coord 1,$Coord 2,$Coord 3,$Coord 4,$Coord 5,$Coord 6,$Coord 7,$Coord 8,$Coord 9,$Coord 10,$Coord 11,$Coord 12
0,2023-04-13 14:49:40.7481,52,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0561,1.7089,-0.3069,0.1138,0.1211,-0.0353,0.9855,0.2407,0.7959,-0.3592,-0.0706,0.7645,-0.2012
0,2023-04-13 14:49:40.7736,53,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0561,1.7088,-0.3069,0.1144,0.1204,-0.0348,0.9855,0.2409,0.7959,-0.3586,-0.0703,0.7646,-0.2007
0,2023-04-13 14:49:40.7952,54,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0560,1.7087,-0.3068,0.1146,0.1193,-0.0343,0.9856,0.2409,0.7959,-0.3586,-0.0704,0.7647,-0.2007
0,2023-04-13 14:49:40.8198,55,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0558,1.7087,-0.3068,0.1144,0.1186,-0.0342,0.9857,0.2407,0.7959,-0.3586,-0.0701,0.7647,-0.2008
0,2023-04-13 14:49:40.8428,56,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0556,1.7087,-0.3067,0.1146,0.1173,-0.0340,0.9859,0.2406,0.7958,-0.3586,-0.0693,0.7646,-0.1997
0,2023-04-13 14:49:40.8965,57,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0552,1.7085,-0.3064,0.1152,0.1148,-0.0338,0.9861,0.2404,0.7956,-0.3579,-0.0691,0.7643,-0.1996
0,2023-04-13 14:49:40.9162,58,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0548,1.7083,-0.3062,0.1161,0.1128,-0.0335,0.9862,0.2404,0.7956,-0.3573,-0.0687,0.7643,-0.1998
0,2023-04-13 14:49:40.9459,59,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0546,1.7082,-0.3061,0.1169,0.1123,-0.0334,0.9862,0.2403,0.7957,-0.3570,-0.0685,0.7644,-0.1994
0,2023-04-13 14:49:40.9965,60,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0545,1.7077,-0.3060,0.1191,0.1119,-0.0332,0.9860,0.2403,0.7957,-0.3570,-0.0685,0.7644,-0.1994
0,2023-04-13 14:49:41.0120,61,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0541,1.7071,-0.3058,0.1219,0.1101,-0.0329,0.9859,0.2402,0.7961,-0.3551,-0.0663,0.7665,-0.1954
0,2023-04-13 14:49:41.0375,62,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0544,1.7065,-0.3051,0.1243,0.1099,-0.0326,0.9856,0.2404,0.7962,-0.3536,-0.0597,0.7717,-0.1893
0,2023-04-13 14:49:41.0655,63,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0547,1.7063,-0.3044,0.1243,0.1112,-0.0333,0.9854,0.2407,0.7961,-0.3529,-0.0567,0.7758,-0.1851
0,2023-04-13 14:49:41.1141,64,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0546,1.7040,-0.3031,0.1322,0.1129,-0.0372,0.9841,0.2410,0.7962,-0.3500,-0.0513,0.7867,-0.1730
0,2023-04-13 14:49:41.1381,65,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0543,1.7010,-0.3030,0.1472,0.1143,-0.0396,0.9817,0.2399,0.7966,-0.3483,-0.0495,0.7963,-0.1522
0,2023-04-13 14:49:41.1737,66,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0535,1.6966,-0.3028,0.1656,0.1131,-0.0384,0.9789,0.2395,0.8015,-0.3373,-0.0460,0.8154,-0.1238
0,2023-04-13 14:49:41.2503,67,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0527,1.6872,-0.3016,0.2006,0.1094,-0.0399,0.9727,0.2441,0.8155,-0.3043,-0.0384,0.8724,-0.0631
0,2023-04-13 14:49:41.3460,68,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0527,1.6751,-0.3027,0.2525,0.1048,-0.0474,0.9608,0.2564,0.8403,-0.2536,-0.0353,0.9499,-0.0085
0,2023-04-13 14:49:41.4160,69,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0544,1.6671,-0.3028,0.2790,0.1000,-0.0496,0.9538,0.2631,0.8743,-0.2010,-0.0394,1.0275,0.0284
0,2023-04-13 14:49:41.4762,70,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0562,1.6622,-0.3022,0.2912,0.0953,-0.0491,0.9506,0.2712,0.9087,-0.1591,-0.0488,1.0787,0.0401
0,2023-04-13 14:49:41.5428,71,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0578,1.6590,-0.3030,0.3038,0.0910,-0.0506,0.9470,0.2746,0.9469,-0.1259,-0.0397,1.1113,0.0332
0,2023-04-13 14:49:41.5564,72,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0598,1.6554,-0.3025,0.3128,0.0854,-0.0494,0.9447,0.2755,0.9810,-0.0984,-0.0320,1.1398,0.0302
0,2023-04-13 14:49:41.6876,73,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0654,1.6511,-0.3028,0.3243,0.0847,-0.0574,0.9404,0.2632,1.0361,-0.0712,-0.0167,1.1550,0.0191
0,2023-04-13 14:49:41.7177,74,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0713,1.6495,-0.3031,0.3294,0.0935,-0.0651,0.9373,0.2621,1.0756,-0.0573,-0.0100,1.1590,0.0143
0,2023-04-13 14:49:41.7869,75,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0749,1.6494,-0.3031,0.3307,0.0999,-0.0644,0.9362,0.2576,1.0944,-0.0531,-0.0061,1.1562,0.0114
0,2023-04-13 14:49:41.8260,76,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0777,1.6494,-0.3022,0.3293,0.1040,-0.0605,0.9365,0.2598,1.1105,-0.0517,-0.0008,1.1483,0.0086
0,2023-04-13 14:49:41.9072,77,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0782,1.6495,-0.3015,0.3297,0.1051,-0.0589,0.9364,0.2588,1.1094,-0.0554,-0.0035,1.1450,0.0093
0,2023-04-13 14:49:41.9263,78,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0821,1.6486,-0.2997,0.3321,0.1105,-0.0594,0.9349,0.2619,1.1276,-0.0529,-0.0015,1.1410,0.0065
0,2023-04-13 14:49:41.9664,79,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0836,1.6485,-0.2980,0.3324,0.1123,-0.0616,0.9344,0.2647,1.1289,-0.0552,-0.0026,1.1344,0.0056
0,2023-04-13 14:49:42.0296,80,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0844,1.6490,-0.2972,0.3306,0.1129,-0.0625,0.9349,0.2674,1.1267,-0.0571,-0.0022,1.1218,0.0063
0,2023-04-13 14:49:42.0939,81,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0877,1.6506,-0.2942,0.3246,0.1188,-0.0652,0.9361,0.2710,1.1254,-0.0603,-0.0049,1.0980,0.0052
0,2023-04-13 14:49:42.1606,82,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0891,1.6531,-0.2926,0.3171,0.1238,-0.0645,0.9381,0.2754,1.1167,-0.0634,-0.0062,1.0892,0.0031
0,2023-04-13 14:49:42.1998,83,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0901,1.6553,-0.2911,0.3098,0.1307,-0.0643,0.9396,0.2801,1.1071,-0.0684,-0.0047,1.0740,0.0010
0,2023-04-13 14:49:42.2510,84,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0902,1.6576,-0.2901,0.3012,0.1333,-0.0630,0.9421,0.2823,1.0979,-0.0725,-0.0030,1.0656,-0.0011
0,2023-04-13 14:49:42.2851,85,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0907,1.6602,-0.2888,0.2921,0.1375,-0.0623,0.9444,0.2869,1.0859,-0.0784,-0.0031,1.0522,-0.0036
0,2023-04-13 14:49:42.3441,86,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0898,1.6628,-0.2882,0.2841,0.1397,-0.0627,0.9465,0.2919,1.0725,-0.0853,-0.0052,1.0385,-0.0056
0,2023-04-13 14:49:42.3617,87,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0892,1.6636,-0.2883,0.2811,0.1397,-0.0630,0.9473,0.2922,1.0667,-0.0885,-0.0056,1.0333,-0.0068
0,2023-04-13 14:49:42.3842,88,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0886,1.6659,-0.2880,0.2738,0.1427,-0.0628,0.9490,0.2957,1.0516,-0.0963,-0.0065,1.0179,-0.0100
0,2023-04-13 14:49:42.4353,89,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0876,1.6672,-0.2882,0.2694,0.1459,-0.0628,0.9499,0.2980,1.0379,-0.1051,-0.0088,1.0052,-0.0133
0,2023-04-13 14:49:42.4639,90,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0868,1.6686,-0.2881,0.2643,0.1494,-0.0634,0.9507,0.2995,1.0255,-0.1127,-0.0104,0.9919,-0.0170
0,2023-04-13 14:49:42.4930,91,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0864,1.6686,-0.2883,0.2644,0.1506,-0.0636,0.9505,0.3003,1.0239,-0.1144,-0.0108,0.9903,-0.0191
0,2023-04-13 14:49:42.5111,92,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0855,1.6704,-0.2881,0.2590,0.1546,-0.0629,0.9513,0.3031,1.0113,-0.1232,-0.0124,0.9790,-0.0250
0,2023-04-13 14:49:42.5387,93,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0851,1.6712,-0.2879,0.2568,0.1553,-0.0607,0.9520,0.3023,1.0086,-0.1263,-0.0136,0.9772,-0.0273
0,2023-04-13 14:49:42.5907,94,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0837,1.6734,-0.2879,0.2489,0.1591,-0.0586,0.9536,0.3029,0.9925,-0.1370,-0.0166,0.9597,-0.0353
0,2023-04-13 14:49:42.6420,95,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0816,1.6773,-0.2879,0.2346,0.1671,-0.0559,0.9560,0.3025,0.9699,-0.1560,-0.0213,0.9375,-0.0475
0,2023-04-13 14:49:42.6621,96,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0811,1.6790,-0.2879,0.2276,0.1718,-0.0552,0.9569,0.3008,0.9586,-0.1641,-0.0215,0.9267,-0.0535
0,2023-04-13 14:49:42.6826,97,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0810,1.6805,-0.2880,0.2214,0.1768,-0.0538,0.9575,0.3011,0.9482,-0.1712,-0.0226,0.9164,-0.0583
0,2023-04-13 14:49:42.7046,98,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0810,1.6816,-0.2883,0.2176,0.1809,-0.0521,0.9577,0.3011,0.9482,-0.1712,-0.0226,0.9164,-0.0583
0,2023-04-13 14:49:42.7325,99,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0810,1.6823,-0.2885,0.2149,0.1845,-0.0512,0.9577,0.3025,0.9349,-0.1822,-0.0243,0.8992,-0.0675
0,2023-04-13 14:49:42.7805,100,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0803,1.6848,-0.2885,0.2066,0.1926,-0.0453,0.9582,0.3050,0.9218,-0.1949,-0.0261,0.8782,-0.0811
0,2023-04-13 14:49:42.8254,101,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0778,1.6886,-0.2883,0.1936,0.1990,-0.0345,0.9601,0.3063,0.9038,-0.2143,-0.0334,0.8511,-0.1007
0,2023-04-13 14:49:42.8521,102,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0763,1.6899,-0.2882,0.1892,0.2000,-0.0316,0.9608,0.3050,0.8980,-0.2211,-0.0384,0.8408,-0.1076
0,2023-04-13 14:49:42.8763,103,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0750,1.6916,-0.2881,0.1825,0.2017,-0.0295,0.9619,0.3034,0.8921,-0.2279,-0.0424,0.8319,-0.1140
0,2023-04-13 14:49:42.9010,104,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0746,1.6923,-0.2881,0.1793,0.2023,-0.0290,0.9623,0.3034,0.8913,-0.2292,-0.0429,0.8316,-0.1157
0,2023-04-13 14:49:42.9216,105,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0732,1.6947,-0.2883,0.1702,0.2056,-0.0238,0.9634,0.3044,0.8853,-0.2370,-0.0454,0.8239,-0.1235
0,2023-04-13 14:49:42.9473,106,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0712,1.6986,-0.2884,0.1550,0.2102,-0.0160,0.9652,0.3048,0.8768,-0.2479,-0.0492,0.8141,-0.1331
0,2023-04-13 14:49:42.9716,107,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0697,1.7030,-0.2886,0.1366,0.2162,-0.0064,0.9667,0.3041,0.8714,-0.2557,-0.0515,0.8094,-0.1385
0,2023-04-13 14:49:42.9945,108,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0692,1.7058,-0.2889,0.1245,0.2221,0.0011,0.9670,0.3037,0.8699,-0.2581,-0.0493,0.8135,-0.1378
0,2023-04-13 14:49:43.0228,109,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0669,1.7124,-0.2900,0.0964,0.2352,0.0168,0.9670,0.3051,0.8619,-0.2708,-0.0512,0.8059,-0.1490
0,2023-04-13 14:49:43.0492,110,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0659,1.7168,-0.2912,0.0786,0.2477,0.0277,0.9652,0.3052,0.8590,-0.2775,-0.0534,0.8007,-0.1542
0,2023-04-13 14:49:43.0736,111,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0660,1.7178,-0.2924,0.0756,0.2579,0.0341,0.9626,0.3042,0.8592,-0.2796,-0.0546,0.8003,-0.1523
0,2023-04-13 14:49:43.1038,112,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0645,1.7217,-0.2946,0.0599,0.2760,0.0463,0.9582,0.3036,0.8533,-0.2903,-0.0557,0.7957,-0.1565
0,2023-04-13 14:49:43.1251,113,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0639,1.7234,-0.2958,0.0532,0.2882,0.0508,0.9547,0.3039,0.8508,-0.2958,-0.0540,0.7956,-0.1576
0,2023-04-13 14:49:43.1532,114,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0633,1.7252,-0.2977,0.0456,0.3050,0.0553,0.9497,0.3051,0.8456,-0.3041,-0.0541,0.7920,-0.1607
0,2023-04-13 14:49:43.1762,115,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0632,1.7249,-0.2981,0.0468,0.3087,0.0553,0.9484,0.3061,0.8439,-0.3062,-0.0548,0.7902,-0.1607
0,2023-04-13 14:49:43.1974,116,46d6d22ed59c2e9063dca3cc0d211d11,anonymous,0.0606,1.7268,-0.3002,0.0375,0.3271,0.0623,0.9422,0.3081,0.8362,-0.3191,-0.0563,0.7842,-0.1644
