Class,Timestamp,Framecount,SessionID,Email,$Coord 0,$Coord 1,$Coord 2,$Coord 3,$Coord 4,$Coord 5,$Coord 6,$Coord 7,$Coord 8,$Coord 9,$Coord 10,$Coord 11,$Coord 12
0,2023-04-18 13:23:41.6781,1,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:23:41.8343,2,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:23:43.3981,3,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:23:43.5691,4,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1249,-0.1589,0.0379,0.9786,0.3214,-1.6908,-0.1375,0.3214,-1.6908,-0.1375
0,2023-04-18 13:23:43.7143,5,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1148,-0.1374,0.0328,0.9833,0.3114,-1.6943,-0.1280,0.3114,-1.6943,-0.1280
0,2023-04-18 13:23:43.8884,6,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1087,-0.1246,0.0306,0.9858,0.3064,-1.6964,-0.1240,0.3064,-1.6964,-0.1240
0,2023-04-18 13:23:44.0744,7,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0939,-0.1016,0.0280,0.9900,0.2091,-0.7560,0.1742,-0.0683,-0.5472,0.2359
0,2023-04-18 13:23:44.2589,8,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0684,-0.0627,0.0221,0.9954,0.2128,-0.8591,0.1266,-0.0763,-0.4936,0.2652
0,2023-04-18 13:23:44.4263,9,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0627,-0.0526,0.0210,0.9964,0.2130,-0.8956,0.1030,-0.0845,-0.4800,0.2567
0,2023-04-18 13:23:44.5997,10,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0573,-0.0384,0.0197,0.9974,0.1681,-0.9023,0.0802,-0.1136,-0.4687,0.2492
0,2023-04-18 13:23:44.7791,11,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0582,-0.0352,0.0172,0.9975,0.1582,-0.9235,0.0600,-0.1029,-0.4711,0.2473
0,2023-04-18 13:23:44.9234,12,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0590,-0.0270,0.0161,0.9978,0.1613,-0.9312,0.0456,-0.0834,-0.4688,0.2354
0,2023-04-18 13:23:45.0031,13,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0611,-0.0256,0.0150,0.9977,0.1668,-0.9348,0.0361,-0.0787,-0.4669,0.2287
0,2023-04-18 13:23:45.1919,14,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0629,-0.0257,0.0145,0.9976,0.1725,-0.9364,0.0361,-0.0868,-0.4641,0.2287
0,2023-04-18 13:23:45.3118,15,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0632,-0.0203,0.0139,0.9977,0.1718,-0.9345,0.0380,-0.0862,-0.4606,0.2300
0,2023-04-18 13:23:45.4108,16,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0610,-0.0209,0.0140,0.9978,0.1675,-0.9353,0.0360,-0.0847,-0.4597,0.2286
0,2023-04-18 13:23:45.5123,17,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0605,-0.0228,0.0144,0.9978,0.1662,-0.9364,0.0362,-0.0863,-0.4590,0.2279
0,2023-04-18 13:23:45.6244,18,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0601,-0.0224,0.0141,0.9978,0.1635,-0.9351,0.0372,-0.0894,-0.4601,0.2285
0,2023-04-18 13:23:45.6958,19,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0608,-0.0186,0.0114,0.9979,0.1644,-0.9333,0.0465,-0.0938,-0.4592,0.2287
0,2023-04-18 13:23:45.8026,20,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0624,-0.0158,0.0102,0.9979,0.1652,-0.9316,0.0531,-0.0963,-0.4599,0.2312
0,2023-04-18 13:23:45.8753,21,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0588,-0.0150,0.0089,0.9981,0.1667,-0.9299,0.0618,-0.0961,-0.4601,0.2319
0,2023-04-18 13:23:45.9947,22,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0589,-0.0164,0.0088,0.9981,0.1668,-0.9289,0.0646,-0.0998,-0.4628,0.2357
0,2023-04-18 13:23:46.0957,23,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0568,-0.0179,0.0084,0.9982,0.1670,-0.9269,0.0711,-0.1014,-0.4681,0.2390
0,2023-04-18 13:23:46.2065,24,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0585,-0.0169,0.0081,0.9981,0.1638,-0.9214,0.0804,-0.1069,-0.4762,0.2441
0,2023-04-18 13:23:46.3196,25,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0582,-0.0131,0.0037,0.9982,0.1504,-0.9020,0.1063,-0.1016,-0.5100,0.2526
0,2023-04-18 13:23:46.4302,26,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0582,-0.0131,0.0037,0.9982,0.1504,-0.9020,0.1063,-0.1016,-0.5100,0.2526
0,2023-04-18 13:23:46.5332,27,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0585,-0.0003,-0.0014,0.9983,0.1205,-0.7930,0.2037,-0.1264,-0.5507,0.2558
0,2023-04-18 13:23:46.6551,28,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.0996,0.0033,-0.0009,0.9950,0.0969,-0.7012,0.2270,-0.1324,-0.5719,0.2545
0,2023-04-18 13:23:46.7251,29,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1137,0.0070,-0.0083,0.9935,0.1018,-0.6042,0.2551,-0.1484,-0.6144,0.2490
0,2023-04-18 13:23:46.8226,30,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1260,0.0148,-0.0079,0.9919,0.1074,-0.5400,0.2604,-0.1591,-0.6279,0.2444
0,2023-04-18 13:23:46.9052,31,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1325,0.0175,-0.0099,0.9910,0.1183,-0.4937,0.2579,-0.1614,-0.6331,0.2395
0,2023-04-18 13:23:47.0437,32,084a8ef5b12315bf8b37dbe9aec3ff26,anonymous,0.0000,0.0000,0.0000,0.1459,0.0157,-0.0111,0.9891,0.1303,-0.4668,0.2516,-0.1603,-0.6359,0.2364
