Class,Timestamp,Framecount,SessionID,Email,$Coord 0,$Coord 1,$Coord 2,$Coord 3,$Coord 4,$Coord 5,$Coord 6,$Coord 7,$Coord 8,$Coord 9,$Coord 10,$Coord 11,$Coord 12
0,2023-04-18 13:13:01.7196,1,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:13:01.9097,2,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:13:03.7290,3,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:13:03.8039,4,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0909,-0.2358,0.0754,0.9646,0.2734,-1.6998,-0.0480,0.2734,-1.6998,-0.0480
0,2023-04-18 13:13:03.8859,5,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0911,-0.2355,0.0754,0.9646,0.2734,-1.6997,-0.0480,0.2734,-1.6997,-0.0480
0,2023-04-18 13:13:03.9754,6,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0900,-0.2352,0.0750,0.9649,0.2734,-1.7000,-0.0481,0.2734,-1.7000,-0.0481
0,2023-04-18 13:13:04.1263,7,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0900,-0.2348,0.0750,0.9650,-0.0328,-0.6506,0.1924,0.0762,-0.5417,0.1446
0,2023-04-18 13:13:04.1540,8,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0904,-0.2344,0.0755,0.9650,-0.0330,-0.6507,0.1925,0.0754,-0.5417,0.1452
0,2023-04-18 13:13:04.1985,9,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0862,-0.2337,0.0755,0.9655,-0.0329,-0.6515,0.1930,0.0754,-0.5434,0.1455
0,2023-04-18 13:13:04.2559,10,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0849,-0.2350,0.0759,0.9653,-0.0332,-0.6514,0.1929,0.0781,-0.5455,0.1425
0,2023-04-18 13:13:04.3234,11,56b5c710039e3257d42285bcda518d2a,anonymous,0.0000,0.0000,0.0000,0.0851,-0.2360,0.0767,0.9650,-0.0335,-0.6516,0.1929,0.0793,-0.5466,0.1407
