Class,Timestamp,Framecount,SessionID,Email,$Coord 0,$Coord 1,$Coord 2,$Coord 3,$Coord 4,$Coord 5,$Coord 6,$Coord 7,$Coord 8,$Coord 9,$Coord 10,$Coord 11,$Coord 12
0,2023-04-18 13:18:00.2998,1,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:18:00.5321,2,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:18:02.3665,3,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,2023-04-18 13:18:02.4821,4,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0199,-0.1953,0.0199,0.9803,0.3138,-1.7334,-0.0910,0.3138,-1.7334,-0.0910
0,2023-04-18 13:18:02.5878,5,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0203,-0.1946,0.0176,0.9805,0.3131,-1.7338,-0.0903,0.3131,-1.7338,-0.0903
0,2023-04-18 13:18:02.6179,6,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0284,-0.1943,0.0133,0.9804,0.3106,-1.7354,-0.0885,0.3106,-1.7354,-0.0885
0,2023-04-18 13:18:02.7115,7,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0338,-0.1940,0.0121,0.9803,0.2576,-0.9202,0.1215,-0.2194,-0.9452,-0.0213
0,2023-04-18 13:18:02.7355,8,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0330,-0.1940,0.0125,0.9804,0.2621,-0.9201,0.1165,-0.2197,-0.9447,-0.0221
0,2023-04-18 13:18:02.7650,9,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0334,-0.1943,0.0159,0.9803,0.2250,-0.9382,0.1356,-0.2126,-0.9474,-0.0074
0,2023-04-18 13:18:02.8074,10,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0278,-0.1952,0.0183,0.9802,0.2254,-0.9455,0.1395,-0.2092,-0.9472,-0.0035
0,2023-04-18 13:18:02.8677,11,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0203,-0.1949,0.0231,0.9803,0.2071,-0.9524,0.1397,-0.2039,-0.9448,0.0091
0,2023-04-18 13:18:02.9017,12,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0139,-0.1936,0.0224,0.9807,0.1977,-0.9428,0.1504,-0.2011,-0.9363,0.0229
0,2023-04-18 13:18:02.9550,13,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0252,-0.1910,0.0218,0.9810,0.1897,-0.9256,0.1657,-0.1984,-0.9268,0.0288
0,2023-04-18 13:18:03.0015,14,c77b15278cd6829e7921e9f5b633f78f,anonymous,0.0000,0.0000,0.0000,-0.0352,-0.1923,0.0223,0.9805,0.1711,-0.9083,0.1832,-0.1936,-0.9176,0.0419
